id,url,name,type,language,genres,status,runtime,averageRuntime,premiered,ended,officialSite,rating,weight,network,network_name,network_country,network_country_code,webChannel_name,externals,image,summary,Drama,Science-Fiction,Thriller,Action,Crime,Horror,Romance,Adventure,Espionage,Music,Mystery,Supernatural,Fantasy,Family,Anime,Comedy,History,Medical,Legal,Western,War,Sports,Food,Travel,Adult,Children,DIY,Nature
65166,https://www.tvmaze.com/shows/65166/joakims-forste-porno,Joakims første porno,Documentary,Norwegian,[],Running,22.0,22.0,2022-11-11,,,,9,"{'id': 339, 'name': 'TV 2 Direkte', 'country': {'name': 'Norway', 'code': 'NO', 'timezone': 'Europe/Oslo'}, 'officialSite': None}",TV 2 Direkte,Norway,NO,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/433/1082819.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/433/1082819.jpg'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46497,https://www.tvmaze.com/shows/46497/extreme-rescues,Extreme Rescues,Documentary,English,[],To Be Determined,60.0,60.0,2020-03-01,,https://www.nationalgeographic.com/tv/shows/extreme-rescues,,42,"{'id': 42, 'name': 'National Geographic Channel', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",National Geographic Channel,United States,US,,"{'tvrage': None, 'thetvdb': 377358, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/244/610295.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/244/610295.jpg'}",<p>Footage of real-life rescues captured by the rescuers themselves as they put their lives on the line saving others.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12474,https://www.tvmaze.com/shows/12474/byw-celwydd,Byw Celwydd,Scripted,English,['Drama'],To Be Determined,60.0,60.0,2016-01-03,,https://www.bbc.co.uk/programmes/p04mj1g2,,37,"{'id': 64, 'name': 'S4C', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': None}",S4C,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': 305459, 'imdb': 'tt5299668'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/99/249751.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/99/249751.jpg'}","<p>Drama portraying the conflict between fictional journalists, advisors and politicians who are all members of fictional parties in Cardiff Bay. Following elections, a coalition is in power, between three parties, The New Conservatives, Nationalists and The Democrats with the Socialists in opposition.</p>",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25026,https://www.tvmaze.com/shows/25026/fay,Fay,Scripted,English,['Comedy'],Ended,30.0,30.0,1975-09-04,1976-06-02,,,32,"{'id': 1, 'name': 'NBC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': 'https://www.nbc.com/'}",NBC,United States,US,,"{'tvrage': None, 'thetvdb': 72014, 'imdb': 'tt0072501'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/96/241269.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/96/241269.jpg'}","<p>The joys, sorrows, and romantic misadventures of Fay Stuart, a middle-aged divorcee living in San Francisco.</p>",,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11318,https://www.tvmaze.com/shows/11318/i-do,I Do,Scripted,English,[],Ended,5.0,3.0,2015-09-09,2015-10-07,https://www.youtube.com/playlist?list=PLGu1Mx9GTp0RLl9pbVkrBjIYJUpaQmoka,,28,,,,,YouTube,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65401,https://www.tvmaze.com/shows/65401/sona-i-lena,Соня и Леня,Animation,Russian,"['Children', 'Family']",Running,,6.0,2022-10-08,,,,2,,,,,КиноПоиск HD,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/432/1080265.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/432/1080265.jpg'}",,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,
19418,https://www.tvmaze.com/shows/19418/the-adventures-of-blinky-bill,The Adventures of Blinky Bill,Animation,English,['Adventure'],Ended,23.0,23.0,1993-01-01,2004-07-05,,2.3,75,"{'id': 114, 'name': 'ABC', 'country': {'name': 'Australia', 'code': 'AU', 'timezone': 'Australia/Sydney'}, 'officialSite': 'https://www.abc.net.au/'}",ABC,Australia,AU,,"{'tvrage': None, 'thetvdb': 190451, 'imdb': 'tt0343229'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/68/170824.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/68/170824.jpg'}","<p>This 2D animated series tells the adventures of Blinky Bill, mischievous koala, and his friend's Nutsy, a koala, Splodge, a kangaroo, Flap, a platypus, and Marcia, a marsupial mouse, in their efforts to rebuild the village in Greenpatch following its destruction by humans. But the story is about more than rebuilding their demolished homes. It is also about how these animals re-establish themselves as a community and how they come to terms with their new neighbours, the Dingoes.</p><p>Adapted from Dorothy Wall's best-selling children's books.</p>",,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
35577,https://www.tvmaze.com/shows/35577/london-kills,London Kills,Scripted,English,"['Drama', 'Crime']",To Be Determined,,46.0,2019-02-25,,https://acorn.tv/londonkills/,6.9,99,,,,,Acorn TV,"{'tvrage': None, 'thetvdb': 349637, 'imdb': 'tt8571906'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/203/508470.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/203/508470.jpg'}",<p>Drama series following the detectives of an elite murder investigation squad in London.</p>,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
60991,https://www.tvmaze.com/shows/60991/motorsport-mundial,Motorsport Mundial,Sports,English,[],Running,,28.0,2022-03-13,,https://www.itv.com/hub/motorsport-mundial/10a2005,,2,"{'id': 310, 'name': 'ITV4', 'country': {'name': 'United Kingdom', 'code': 'GB', 'timezone': 'Europe/London'}, 'officialSite': None}",ITV4,United Kingdom,GB,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",,"<p>The latest motorsport news and action from around the globe. From Superbikes to Formula 1, Motorsport Mundial has it all.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
54232,https://www.tvmaze.com/shows/54232/go-cartoons,GO! Cartoons,Animation,English,[],Ended,5.0,5.0,2017-11-07,2018-04-10,,,10,,,,,VRV Select,"{'tvrage': None, 'thetvdb': 337964, 'imdb': 'tt7603188'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/300/751533.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/300/751533.jpg'}","<p><b>GO! Cartoons</b> is a series of animated shorts created by Fred Seibert and produced by Frederator Studios and Sony Pictures Animation. GO! Cartoons is Frederator Studios' sixth cartoon ""incubator"" series since 1998, featuring unique voices in short animated films, meant to introduce original characters and animation creators.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
8308,https://www.tvmaze.com/shows/8308/el-barco,El Barco,Scripted,Spanish,"['Drama', 'Action', 'Adventure']",Ended,80.0,80.0,2011-01-17,2013-02-21,,6.3,85,"{'id': 97, 'name': 'Antena 3', 'country': {'name': 'Spain', 'code': 'ES', 'timezone': 'Europe/Madrid'}, 'officialSite': None}",Antena 3,Spain,ES,,"{'tvrage': None, 'thetvdb': 223111, 'imdb': 'tt1788634'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/29/74798.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/29/74798.jpg'}","<p>A global cataclysm, caused by a fatal accident in Geneva (Switzerland) during the implementation of the particle accelerator will lead to crew of vessel-school Estrella Polar to live the adventure of their lives.</p>",1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
23918,https://www.tvmaze.com/shows/23918/the-tortellis,The Tortellis,Scripted,English,['Comedy'],Ended,30.0,30.0,1987-01-21,1987-05-12,,,59,"{'id': 1, 'name': 'NBC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': 'https://www.nbc.com/'}",NBC,United States,US,,"{'tvrage': None, 'thetvdb': 75995, 'imdb': 'tt0092467'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/90/226055.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/90/226055.jpg'}","<p>A ""Cheers"" spin-off focusing on the unctuous Nick Tortelli (Carla's ex) and his spacey wife, Loretta, in Las Vegas.</p>",,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
67079,https://www.tvmaze.com/shows/67079/po-tonkomu-ldu,По тонкому льду,Scripted,,"['Drama', 'Romance']",Ended,48.0,,2023-02-06,2023-02-06,,,1,"{'id': 495, 'name': 'Домашний', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}",Домашний,Russian Federation,RU,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/448/1120363.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/448/1120363.jpg'}",,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
31742,https://www.tvmaze.com/shows/31742/street-justice-the-bronx,Street Justice: The Bronx,Documentary,English,['Crime'],Ended,60.0,60.0,2017-09-19,2017-12-14,https://www.investigationdiscovery.com/tv-shows/street-justice-the-bronx-on-id/,,41,"{'id': 89, 'name': 'Investigation Discovery', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Investigation Discovery,United States,US,,"{'tvrage': None, 'thetvdb': 335196, 'imdb': 'tt7391648'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/369/922573.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/369/922573.jpg'}","<p>With over 2000 arrests to his name, Ralph Friedman is the most decorated detective in NYPD history. In <b>Street Justice: The Bronx</b>, Detective Friedman takes viewers inside the high profile cases he investigated while working the mean streets of the Bronx.</p>",,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
218,https://www.tvmaze.com/shows/218/being-human,Being Human,Scripted,English,"['Drama', 'Horror', 'Romance']",Ended,60.0,60.0,2011-01-17,2014-04-07,,7.5,93,"{'id': 16, 'name': 'Syfy', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Syfy,United States,US,,"{'tvrage': 24595, 'thetvdb': 196921, 'imdb': 'tt1595680'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/1/3627.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/1/3627.jpg'}","<p><b>Being Human</b> is a series based on the UK series of the same name. It is a supernatural orientated around a vampire, ghost and werewolf trying to live under the same household.</p>",1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11706,https://www.tvmaze.com/shows/11706/lesa-roma,Леся + Рома,Scripted,Ukrainian,['Comedy'],Ended,27.0,27.0,2005-01-14,2005-09-07,http://ictv.ua/ru/index/view-project/id/1846,,14,"{'id': 355, 'name': 'ICTV', 'country': {'name': 'Ukraine', 'code': 'UA', 'timezone': 'Europe/Zaporozhye'}, 'officialSite': None}",ICTV,Ukraine,UA,,"{'tvrage': 50858, 'thetvdb': 84111, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/39/98801.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/39/98801.jpg'}","<p><b>Леся + Рома</b> is a story of family life in jokes. Lesya and Roma live together, love each other and try to deal with the problems that arise almost every step. The series is built on the principle of spying: the viewer sees the real heroes in the Ukrainian version of Lesya and Roma, and ensures that the two lovers invent a recipe family idyll. Follow the signs to the plot, the characters are exploring a phenomenon called ""Love"", and together with them and learn the secrets of her viewers.</p>",,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
46660,https://www.tvmaze.com/shows/46660/summertime,Summertime,Scripted,Italian,"['Drama', 'Romance']",Ended,,43.0,2020-04-29,2022-05-04,https://www.netflix.com/title/81004936,6.0,79,,,,,Netflix,"{'tvrage': None, 'thetvdb': 378389, 'imdb': 'tt11269886'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/403/1008455.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/403/1008455.jpg'}","<p><b>Summertime</b> is a modern love story set during the summer on Italy's Adriatic Coast. An undeniable attraction brings together Ale and Summer, who come from very different worlds. He is an ex motorcycle champion, wild and determined to take back the reins of his life. She refuses to conform her life to the masses and dreams of flying far away, but she knows she is the glue that holds her family together. Their love will blossom as the first umbrellas open on the beach and grow strong and vibrant with the summer sun. For both, these holidays will be an unforgettable journey that will take them far from who they were before they met.</p>",1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2883,https://www.tvmaze.com/shows/2883/married-to-medicine,Married to Medicine,Reality,English,['Medical'],To Be Determined,60.0,60.0,2013-03-24,,http://www.bravotv.com/married-to-medicine,,78,"{'id': 52, 'name': 'Bravo', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Bravo,United States,US,,"{'tvrage': 33651, 'thetvdb': 268079, 'imdb': 'tt2543378'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/438/1095838.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/438/1095838.jpg'}","<p>On <b>Married to Medicine</b>, the ladies of Atlanta's exclusive medical inner circle Dr. Jacqueline Walters, Dr. Simone Whitmore, Dr. Heavenly Kimes, Toya Bush-Harris, Quad Webb-Lunceford and Lisa Nicole Cloud return with more patients, less patience and a few heart palpitations along the way.</p>",,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
16695,https://www.tvmaze.com/shows/16695/nos-bevrijdingsdag,NOS Bevrijdingsdag,Variety,Dutch,[],Running,115.0,114.0,2007-05-05,,http://www.npo.nl/nos-bevrijdingsdag/POMS_S_NOS_104608,,15,"{'id': 1018, 'name': 'NPO 1', 'country': {'name': 'Netherlands', 'code': 'NL', 'timezone': 'Europe/Amsterdam'}, 'officialSite': None}",NPO 1,Netherlands,NL,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/55/139328.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/55/139328.jpg'}",<p>Live report of the traditional Dutch Liberation Festival.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17280,https://www.tvmaze.com/shows/17280/lubka,Любка,Scripted,Russian,"['Drama', 'War']",Ended,45.0,45.0,2009-03-28,2009-03-28,,,23,"{'id': 239, 'name': 'Россия 1', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}",Россия 1,Russian Federation,RU,,"{'tvrage': None, 'thetvdb': None, 'imdb': 'tt1431722'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/58/145906.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/58/145906.jpg'}",,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
46335,https://www.tvmaze.com/shows/46335/america-says,America Says,Game Show,English,[],To Be Determined,30.0,30.0,2018-06-18,,https://www.gameshownetwork.com/america-says,,35,"{'id': 189, 'name': 'Game Show Network', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': 'https://www.gameshownetwork.com/'}",Game Show Network,United States,US,,"{'tvrage': None, 'thetvdb': 352768, 'imdb': 'tt8305258'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/411/1027695.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/411/1027695.jpg'}","<p><b>America Says</b> consists of two teams of four guessing the top answers to fill-in-the-blank survey questions ""covering every topic under the sun.""</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
65047,https://www.tvmaze.com/shows/65047/a-murder-in-the-family,A Murder in the Family,Documentary,English,['Crime'],To Be Determined,,47.0,2023-01-05,,https://www.itv.com/watch/a-murder-in-the-family/10a1792/10a1792a0001,,91,,,,,ITVX,"{'tvrage': None, 'thetvdb': 429816, 'imdb': 'tt24893566'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/439/1099271.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/439/1099271.jpg'}","<p><b>A Murder in the Family</b> will show, in some family's lives, behind the veil of smiling social media posts and daily texts, a true horror story is brewing.  These murders aren't ‘crimes of passion' but premeditated acts of control or revenge, leaving behind a family blown apart.</p>",,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
55837,https://www.tvmaze.com/shows/55837/inside-hampton-court-palace,Inside Hampton Court Palace,Documentary,English,['History'],Ended,60.0,60.0,2021-06-07,2021-06-14,https://www.smithsonianchannel.com/shows/inside-hampton-court-palace,,29,"{'id': 86, 'name': 'Smithsonian Channel', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Smithsonian Channel,United States,US,,"{'tvrage': None, 'thetvdb': 404632, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/327/819632.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/327/819632.jpg'}","<p>On the edge of London stands Hampton Court, one of Britain's biggest palaces and most popular tourist spots, attracting almost a million visitors every year. Spanning 750 acres of grounds, it boasts 1,300 rooms and 23 courtyards...along with a host of secrets and historic stories. This two-part special provides an exclusive and intimate look at life inside the court today for the people keeping Henry VIII's world alive in the modern age, and also explores what life was like in the palace where the private world of the Tudors began.</p><p><br /> </p>",,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
67914,https://www.tvmaze.com/shows/67914/the-latin-kitchen,The Latin Kitchen,Reality,English,['Food'],Ended,,,2017-01-01,2017-01-01,https://gustotv.com/shows/the-latin-kitchen/,,2,"{'id': 909, 'name': 'CTV Life Channel', 'country': {'name': 'Canada', 'code': 'CA', 'timezone': 'America/Halifax'}, 'officialSite': 'https://www.ctv.ca/life'}",CTV Life Channel,Canada,CA,,"{'tvrage': None, 'thetvdb': 405276, 'imdb': 'tt6415194'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/455/1138292.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/455/1138292.jpg'}","<p>In this charming culinary show, Tigreton, Juan Pablo, and Luis teach us tasty, easy, and delicious dishes from Spain, Venezuela, and Mexico.</p>",,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
22957,https://www.tvmaze.com/shows/22957/nightcap,Nightcap,Scripted,English,"['Drama', 'Romance', 'Adult']",Ended,25.0,25.0,2000-06-02,2000-08-25,,,63,"{'id': 19, 'name': 'Cinemax', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Cinemax,United States,US,,"{'tvrage': None, 'thetvdb': 317211, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/85/212684.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/85/212684.jpg'}","<p>In the adult series <b>Nightcap</b>, the two women who run a bar listen to and sometimes themselves experience all manner of sexual adventures.</p>",1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,
67065,https://www.tvmaze.com/shows/67065/top-chef,Top Chef,Reality,French,['Food'],Running,120.0,120.0,2010-02-22,,https://www.6play.fr/top-chef-p_872,,34,"{'id': 478, 'name': 'M6', 'country': {'name': 'France', 'code': 'FR', 'timezone': 'Europe/Paris'}, 'officialSite': None}",M6,France,FR,,"{'tvrage': None, 'thetvdb': 255968, 'imdb': 'tt3632140'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/447/1119916.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/447/1119916.jpg'}","<p>Twelve young hopeful French chefs compete to win the title of ""Top Chef,"" 100,000 euros. and be judged by the best in the business.</p>",,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
54603,https://www.tvmaze.com/shows/54603/youre-my-sky,You're My Sky,Scripted,Thai,"['Comedy', 'Romance', 'Sports']",Ended,60.0,60.0,2022-01-08,2022-03-26,https://www.viki.com/tv/38349c-youre-my-sky,7.8,68,"{'id': 1262, 'name': 'One31', 'country': {'name': 'Thailand', 'code': 'TH', 'timezone': 'Asia/Bangkok'}, 'officialSite': None}",One31,Thailand,TH,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/382/956709.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/382/956709.jpg'}","<p>Tohn is a first-year college student who loves playing basketball and dreams of becoming a high-level player. Although he is committed to success, he is reunited with Tupfah, an older former basketball player whom he used to know, and who has now put his own sporting ambitions on ice. Tohn feels attracted to Tupfah, but is unsure about whether or not he should tell Tupfah about his feelings or not, worried that doing so might cause problems. But as they spend more time together, a bond of friendship develops as Tohn tries to convince the older student to return to the sport – but could this all end up turning into love?</p><p>However, their hearts – and sporting hopes – are not the only ones on the line. Aii is hoping to win a scholarship to study abroad. To do so, he will need to secure high grades at college. But although he does want to gain a place at a Japanese university, his head is turned by a football player with dazzling good looks, threatening to divert his focus away from his school work. Meanwhile, two relay team track runners find themselves attracted to one another – despite the fact that one is dating the other's sister!</p>",,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,
54107,https://www.tvmaze.com/shows/54107/rokovaa-osibka,Роковая ошибка,Scripted,Russian,"['Drama', 'Romance']",Ended,50.0,49.0,2021-03-16,2021-03-16,https://domashniy.ru/serials/rokovaya_oshibka/,,10,"{'id': 495, 'name': 'Домашний', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}",Домашний,Russian Federation,RU,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/301/752590.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/301/752590.jpg'}",,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
57231,https://www.tvmaze.com/shows/57231/kovceg-marka,Ковчег Марка,Panel Show,Russian,"['Drama', 'Romance', 'Mystery']",Ended,,,2015-10-17,2015-10-17,,,6,"{'id': 737, 'name': 'ТВ Центр', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}",ТВ Центр,Russian Federation,RU,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/392/980673.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/392/980673.jpg'}",,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
54858,https://www.tvmaze.com/shows/54858/ok-boomer,OK Boomer,Scripted,English,[],In Development,,,,,,,72,,,,,Max,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62889,https://www.tvmaze.com/shows/62889/prenez-soin-de-vous,Prenez soin de vous !,Talk Show,French,[],Running,90.0,90.0,2019-03-12,,,,0,"{'id': 980, 'name': 'France 5', 'country': {'name': 'France', 'code': 'FR', 'timezone': 'Europe/Paris'}, 'officialSite': None}",France 5,France,FR,,"{'tvrage': None, 'thetvdb': 420748, 'imdb': 'tt20768704'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12527,https://www.tvmaze.com/shows/12527/summer-scent,Summer Scent,Scripted,Korean,"['Drama', 'Romance']",Ended,60.0,60.0,2003-07-07,2003-09-09,http://summer.kbs.co.kr/,,32,"{'id': 128, 'name': 'KBS2', 'country': {'name': 'Korea, Republic of', 'code': 'KR', 'timezone': 'Asia/Seoul'}, 'officialSite': None}",KBS2,"Korea, Republic of",KR,,"{'tvrage': None, 'thetvdb': 215141, 'imdb': 'tt0464627'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/42/106990.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/42/106990.jpg'}","<p>After losing his first love in a tragic accident three years ago, Min-Woo struggles with his life when he meets Hae-Won, which reminds him of his lost first love. He becomes racked with emotion and confusion as his feelings for two women becomes intertwined. Unknown to the fact that Hae-Won received a heart transplant from Min-Woo's first love and have been given a second chance. When the two cross paths, Hae won notices her unusual heart beat. Nobody knew it was her heart that remembered and beats strongs for her long lost love Min-Woo.</p>",1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
6633,https://www.tvmaze.com/shows/6633/animal-cops-phoenix,Animal Cops: Phoenix,Documentary,English,['Crime'],Ended,60.0,60.0,2007-10-02,2018-08-30,,,36,"{'id': 92, 'name': 'Animal Planet', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': None}",Animal Planet,United States,US,,"{'tvrage': None, 'thetvdb': 278777, 'imdb': 'tt1542800'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/240/601928.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/240/601928.jpg'}","<p>Deep in the Sonoran desert, in the Valley of the Sun, lies Phoenix, Ariz. It's a city of newcomers, growing rapidly over the past decade to become America's fifth-largest city, yet it still has a pioneering spirit about it. And with the people of Phoenix come their animals. Protecting their interests is the job of the Arizona Humane Society.</p><p>The AHS's mission is to rescue sick, injured and abused animals. The 18-strong field operations team covers an area of 11,000 square miles. Their specialty is emergency rescue and they are all fully trained to give medical treatment out in the field. They save precious time by administering immediate care for the injured animals before driving them to the AHS hospital, which is often a lifesaver. All of the team members are also trained to carry out investigations, to prevent animal cruelty and neglect, and to bring to justice those who perpetrate the crimes. Four specialist investigators work closely with the Phoenix police department on the more serious cases.</p><p><b>Animal Cops: Phoenix</b> follows the work of the AHS investigators and emergency animal medical technicians. The field team is backed up by a fully staffed and equipped hospital, and an adoptions team dedicated to providing the rescued animals' stories with the happy endings everyone is striving for.</p>",,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
66563,https://www.tvmaze.com/shows/66563/besenaa,Бешеная,Scripted,,"['Action', 'Crime', 'Mystery']",Ended,47.0,,2007-09-03,2007-09-03,,,1,"{'id': 300, 'name': 'НТВ', 'country': {'name': 'Russian Federation', 'code': 'RU', 'timezone': 'Asia/Kamchatka'}, 'officialSite': None}",НТВ,Russian Federation,RU,,"{'tvrage': None, 'thetvdb': None, 'imdb': None}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/443/1107730.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/443/1107730.jpg'}",,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
9472,https://www.tvmaze.com/shows/9472/dick-powells-zane-grey-theatre,Dick Powell's Zane Grey Theatre,Scripted,English,"['Drama', 'Western']",Ended,30.0,30.0,1956-10-05,1961-05-18,http://www.westernclippings.com/remember/zanegreytheatre_doyouremember.shtml,,34,"{'id': 2, 'name': 'CBS', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}, 'officialSite': 'https://www.cbs.com/'}",CBS,United States,US,,"{'tvrage': None, 'thetvdb': 72341, 'imdb': 'tt0048916'}","{'medium': 'https://static.tvmaze.com/uploads/images/medium_portrait/33/82984.jpg', 'original': 'https://static.tvmaze.com/uploads/images/original_untouched/33/82984.jpg'}","<p><b>Dick Powell's Zane Grey Theatre</b>, sometimes simply called Zane Grey Theatre, is an American Western anthology series which ran on CBS from October 5, 1956 - May 18, 1961.</p>",1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
